Admission_grade,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_grade,Status,Status_New,Course_33,Course_171,Course_8014,Course_9003,Course_9070,Course_9085,Course_9119,Course_9130,Course_9147,Course_9238,Course_9254,Course_9500,Course_9556,Course_9670,Course_9773,Course_9853,Course_9991,Gender_0,Gender_1,Daytime_evening_attendance_0,Daytime_evening_attendance_1
117.1,0,1,1,0,22,13.8,13.0,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
114.4,0,0,1,1,18,12.666666666666666,12.833333333333334,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
133.0,0,0,1,0,18,11.75,12.0,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
118.8,0,0,1,1,19,12.785714285714286,12.785714285714286,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
151.0,0,0,1,0,18,14.444444444444445,13.333333333333334,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
119.6,0,0,1,0,21,13.25,13.8375,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
135.4,0,0,1,0,18,12.50625,13.2,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
149.9,0,0,1,0,20,0.0,0.0,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
120.1,0,0,1,0,18,12.75,11.75,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
173.3,0,0,1,0,25,16.857142857142858,16.5,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
126.2,0,0,1,0,19,13.166666666666666,15.0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
126.9,0,0,1,1,19,12.2,11.5,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
157.4,0,0,1,0,26,16.5,14.285714285714286,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
120.2,0,0,1,0,21,11.75,11.6,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
124.8,0,0,1,0,19,11.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
130.3,0,0,1,1,19,15.114285714285714,15.114285714285714,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
152.4,0,0,1,1,18,15.5,14.285714285714286,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
113.5,0,0,1,1,32,11.142857142857142,12.0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
125.7,0,0,1,1,18,11.333333333333334,11.333333333333334,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
102.4,0,0,1,0,20,12.04,11.77142857142857,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
125.7,0,0,1,0,20,11.166666666666666,10.75,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
120.0,0,1,1,1,39,10.6,10.75,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
109.3,0,0,1,0,20,12.5,13.0,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
162.2,0,1,0,0,18,0.0,0.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
155.7,0,1,1,1,18,15.666666666666666,13.833333333333334,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
147.7,0,0,1,0,21,15.333333333333334,15.0,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
115.6,0,0,1,0,18,12.183333333333332,11.783333333333331,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
117.8,0,0,1,0,18,10.0,11.333333333333334,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
125.0,0,0,1,0,21,12.0,11.25,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
129.8,0,0,1,0,22,10.333333333333334,10.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
123.1,0,0,1,0,21,11.166666666666666,14.666666666666666,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
122.8,0,0,1,1,20,11.0,11.333333333333334,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
117.3,0,0,1,1,21,0.0,0.0,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
126.5,0,0,1,1,20,12.857142857142858,11.8,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
123.0,0,0,1,0,19,14.328571428571427,14.328571428571427,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
127.7,0,0,1,1,20,15.0,16.333333333333332,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
117.5,0,0,1,0,19,13.6,12.4,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
128.4,0,0,1,1,18,12.857142857142858,13.25,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
124.1,0,0,1,0,18,14.5,10.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
140.9,1,0,1,0,24,10.666666666666666,10.5,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
126.2,0,1,0,1,21,13.428571428571429,11.333333333333334,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
120.5,0,0,1,1,18,11.716666666666663,10.868,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
121.1,0,0,1,1,20,12.0,12.8,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
123.7,0,1,0,0,20,13.2,10.75,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
116.9,0,1,1,0,18,12.2,12.25,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
100.0,0,0,1,1,25,12.58,12.157142857142857,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
120.2,0,0,1,1,19,11.333333333333334,10.833333333333334,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
153.8,0,1,1,0,35,0.0,0.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
120.1,0,0,1,1,19,12.428571428571429,14.0,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
128.1,0,0,1,1,18,13.0,13.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
126.8,0,0,1,0,19,14.535714285714286,14.535714285714286,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
125.7,0,0,1,1,19,11.2,11.2,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
146.2,0,0,1,0,18,16.0,13.666666666666666,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
140.0,0,1,1,0,24,13.142857142857142,12.666666666666666,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
134.5,0,0,1,0,25,11.6875,11.142857142857142,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
137.0,0,0,1,0,28,10.5,11.0,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
107.5,0,0,1,1,19,13.833333333333334,13.666666666666666,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
112.2,0,0,1,0,19,0.0,0.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
128.2,0,0,0,1,30,0.0,0.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
126.8,0,0,1,0,19,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
132.1,0,0,1,0,21,10.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
110.0,0,0,1,0,19,0.0,0.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
100.0,0,0,0,0,29,0.0,0.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
114.3,0,0,1,0,18,12.6,13.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
116.4,0,0,1,0,21,11.25,11.0,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
116.9,0,0,1,0,20,12.375,11.25,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
128.2,0,1,1,0,24,10.714285714285714,12.555555555555555,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
127.0,0,0,0,0,18,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
140.0,0,0,1,0,23,12.0,12.142857142857142,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
120.0,0,0,1,0,19,12.6,12.666666666666666,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
110.0,0,0,1,0,35,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
127.0,0,0,1,0,20,12.84142857142857,12.84142857142857,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
159.5,0,0,1,0,33,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
135.2,0,0,1,0,18,14.166666666666666,12.833333333333334,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
122.8,0,0,1,0,20,12.166666666666666,12.0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
118.0,0,0,1,0,19,10.8,11.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
123.6,0,0,1,0,18,13.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
111.0,0,0,0,0,28,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
144.6,0,0,1,0,18,13.0,13.333333333333334,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
111.8,0,1,1,0,25,11.571428571428571,11.571428571428571,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
122.1,1,1,0,0,19,11.5,11.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
119.9,0,0,1,0,18,11.0,10.75,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
130.0,0,0,1,0,29,17.11111111111111,15.571428571428571,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
118.4,0,0,1,0,18,0.0,0.0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
112.6,0,0,1,1,20,12.571428571428571,12.166666666666666,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
150.0,0,0,1,0,20,0.0,0.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
165.8,0,0,1,0,18,14.5,15.166666666666666,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
101.7,0,0,1,1,21,13.5,12.333333333333334,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
124.3,0,0,0,0,18,11.2,10.0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
122.1,0,0,1,0,20,10.666666666666666,12.25,2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
134.7,0,0,1,0,23,11.0,11.571428571428571,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
154.5,0,0,1,0,26,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
128.8,0,1,1,0,19,10.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
106.0,0,1,0,1,24,12.36,12.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
146.2,0,0,1,1,20,15.25,14.714285714285714,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
116.9,0,1,0,0,26,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
118.2,0,0,1,0,31,13.0,12.25,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
105.7,0,0,1,0,27,13.81375,13.81375,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
126.9,0,1,1,0,24,13.285714285714286,12.875,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
150.0,0,0,1,0,23,11.5,12.2,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
108.4,0,0,1,1,20,11.9625,13.044444444444444,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
114.2,0,0,1,0,20,13.683333333333332,13.116666666666667,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
140.0,0,0,1,0,24,14.985714285714286,14.985714285714286,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
142.5,0,0,1,0,39,11.25,11.5,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
126.5,0,0,1,0,18,12.5,12.6,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
111.3,0,0,1,0,20,0.0,0.0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
125.1,0,0,1,0,18,13.78,13.661,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
126.3,0,0,1,0,19,13.805,14.2725,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
142.2,0,0,1,0,18,13.8,12.6,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
110.2,0,0,1,0,22,12.666666666666666,12.0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
127.0,0,0,1,0,18,14.424285714285714,13.9375,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
128.6,0,0,1,1,18,13.166666666666666,12.5,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
130.4,0,0,1,0,30,10.666666666666666,10.4,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
134.4,0,0,1,0,34,12.071428571428571,12.272727272727272,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
100.0,0,0,1,0,38,10.25,12.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
133.0,0,0,1,1,19,14.11,14.11,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
126.7,0,0,1,0,19,12.4,10.666666666666666,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
129.0,0,0,0,0,21,12.0,12.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
133.7,0,0,1,1,18,14.833333333333334,13.5,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
122.2,0,0,1,1,20,15.428571428571429,13.5,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
128.9,0,0,1,1,18,11.6,11.4,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
154.4,0,0,1,0,18,14.166666666666666,14.0,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
130.0,0,0,1,1,36,9.8,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
113.0,0,0,1,1,18,10.714285714285714,11.0,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
123.3,0,0,1,1,21,0.0,0.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
130.0,0,1,1,1,21,12.333333333333334,13.0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
101.3,0,0,1,0,18,13.0,12.25,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
113.7,0,0,1,0,18,11.4,11.25,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
138.8,0,0,1,0,19,12.766666666666666,12.766666666666666,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
140.0,0,1,1,0,29,12.6,12.666666666666666,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
130.0,0,0,1,1,20,13.0,13.4,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
132.5,0,0,1,0,18,14.316666666666668,14.316666666666668,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
117.4,0,0,1,0,19,12.75,12.0,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
109.8,0,0,1,1,19,13.4,12.6,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
116.5,0,1,0,0,37,0.0,0.0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
165.2,0,0,1,1,18,15.75,13.8,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
113.0,0,0,1,0,21,12.4,11.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
123.3,0,0,1,1,19,11.5,12.333333333333334,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
116.7,0,0,1,0,19,13.4,14.0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
110.0,0,0,1,1,35,11.666666666666666,11.8,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
118.9,0,0,1,0,30,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
103.6,0,0,1,0,27,13.285714285714286,11.6,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
122.7,0,0,1,1,45,11.5,10.5,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
113.5,0,0,1,1,50,13.25,11.714285714285714,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
128.2,0,0,1,0,41,12.25,13.4,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
120.0,0,0,1,0,26,12.0,12.0,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
130.0,0,0,1,0,44,12.0,0.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
110.0,0,0,1,0,23,10.923076923076923,11.142857142857142,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
117.7,0,0,1,0,34,12.0,11.0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
99.6,0,0,1,1,21,13.714285714285714,14.4,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
117.9,0,0,1,0,22,10.0,13.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
113.0,0,0,1,1,32,10.333333333333334,11.5,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
124.4,0,0,1,0,20,12.728571428571428,14.625,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
140.0,0,0,0,0,59,13.333333333333334,12.875,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
132.4,0,0,1,0,30,12.22222222222222,11.6,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
124.0,0,0,1,1,18,11.333333333333334,10.833333333333334,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
132.0,0,1,1,0,25,11.0,12.0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
149.8,0,0,1,0,36,13.8,13.8,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
160.0,0,0,1,0,36,12.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
114.6,0,0,0,0,19,11.25,10.166666666666666,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
120.0,0,0,1,0,25,10.5,12.0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
100.0,0,0,1,0,35,11.555555555555555,11.615384615384617,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
128.5,0,0,1,0,20,14.0,0.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
113.0,0,0,0,0,35,13.0,0.0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
150.8,0,0,1,0,27,11.0,11.0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
130.8,0,0,1,0,18,13.68142857142857,13.68142857142857,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
114.5,0,0,1,0,23,12.1,12.616666666666667,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
114.8,0,0,1,0,19,10.5,11.25,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
126.2,0,0,1,1,18,11.94,12.8,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
129.0,0,1,0,0,26,12.86,11.566666666666668,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
110.5,0,0,1,0,19,14.25,14.0,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
132.5,0,0,0,0,19,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
130.7,0,0,1,0,18,0.0,0.0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
130.4,0,0,1,1,19,13.894285714285711,14.3625,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
124.3,0,0,1,1,19,13.46875,13.31375,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
132.6,0,0,1,1,19,13.6,14.6,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
146.7,0,0,1,1,21,14.666666666666666,13.833333333333334,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
130.1,0,0,1,0,18,13.666666666666666,13.0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
120.0,0,0,1,0,33,13.3,13.727272727272728,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
121.3,0,0,1,0,32,13.454545454545457,12.428571428571429,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
133.3,0,0,1,1,17,13.41625,13.41625,2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
110.5,0,0,1,0,31,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
102.5,0,0,1,1,32,11.333333333333334,13.0,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
150.9,0,0,1,0,18,16.0,14.625,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
106.6,0,1,1,0,31,11.0,10.166666666666666,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
118.3,0,0,1,0,20,12.857142857142858,12.4,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
117.9,0,0,0,0,40,0.0,0.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
135.0,0,0,1,0,32,14.8,14.2,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
120.0,0,0,0,0,40,13.0,14.0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
167.1,0,0,1,1,18,0.0,0.0,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
115.8,0,1,0,0,28,10.0,10.0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
141.2,0,1,1,0,19,11.2,12.0,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
118.4,0,0,1,1,19,11.833333333333334,13.0,2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
134.3,1,0,1,0,21,0.0,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
128.7,0,0,1,0,22,10.5,0.0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
